Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_frequently,BusinessTravel_Travel_rarely,Department_Research & development,EducationField_Life sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical degree,Gender_Male,JobRole_Human resources,JobRole_Laboratory technician,JobRole_Manager,JobRole_Manufacturing director,JobRole_Research director,JobRole_Research scientist,JobRole_Sales representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,OverTime_JobSatisfaction,Attrition
-1.9589190524686948,-0.4139729194442222,-0.0365775085941311,-0.8660666796834612,0.3012012400124921,0.2704964055097213,-0.5479081602816095,0.3780495599000668,-0.9983634087340236,-1.538893904237015,-0.90077125766669,-1.0090492157062725,-0.6891112813971698,2.691496029852832,2.339166114923766,0.2349435770431985,-0.9353084840461424,-1.34330974883725,1.015227671608819,0.335827287928066,-1.1311775397137491,-0.9117459279496613,-0.780633652708667,-1.1688376230052084,-0.4681819227567511,0.636975435097801,0.7351320709074298,1.2065849557200392,-0.3564458854052658,-0.6733422833213984,-0.2236067977499789,-0.3388847939570289,0.8287854040109777,-0.1931279034649685,-0.4635472285084349,-0.2783647086014397,-0.3299033296233181,-0.2353393621658208,2.068072309403875,-0.2307036098076944,-0.9295861631837088,1.475102005261306,-0.6445198035486865,0,1
-0.4306948636966803,1.1760703771114416,0.6990235925790486,-1.835797488599981,-0.7232173236308325,-0.6511618768396269,-0.4495570923479372,0.3780495599000668,0.8460099262521708,0.2646617079040882,1.6698785949550203,1.4047722086874157,1.7146023069339753,-0.8775109478772761,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,0.478371531568419,-0.5981611686776289,1.7348810501870937,0.082356800893147,0.5058826000953696,2.06568586157153,0.8121358825257365,-0.4681819227567511,0.636975435097801,0.7351320709074298,-0.8287854040109777,-0.3564458854052658,1.485128774428505,-0.2236067977499789,-0.3388847939570289,0.8287854040109777,-0.1931279034649685,-0.4635472285084349,3.592409415059121,-0.3299033296233181,-0.2353393621658208,-0.4835420867311218,-0.2307036098076944,1.0757475095962417,-0.6779192194392385,1.551542705893692,0,0
1.6433236782081966,1.2968331591283273,0.2086228584635954,1.0733949381495782,-0.3359166882763186,1.1921546878590696,0.8290067907898028,0.3780495599000668,-0.0761767412409265,0.2646617079040882,-0.7619868516244435,1.0176642620230296,2.1152212383224995,1.3188010384181748,2.339166114923766,-0.6842843346581365,0.247040938660836,-0.3023490171768676,0.2085332514655952,0.335827287928066,-0.3221546459758183,-0.6282202223406551,-0.3740165792400675,-0.0368527627018112,-0.4681819227567511,0.636975435097801,0.7351320709074298,1.2065849557200392,-0.3564458854052658,-0.6733422833213984,-0.2236067977499789,-0.3388847939570289,-1.2065849557200392,-0.1931279034649685,2.157277486520024,-0.2783647086014397,-0.3299033296233181,-0.2353393621658208,-0.4835420867311218,-0.2307036098076944,1.0757475095962417,-0.6779192194392385,-0.6445198035486865,0,1
-1.0856480874561152,-0.5498310492132188,-0.8947787932961742,0.1036641292330585,1.0640661278319892,1.1921546878590696,1.0748844606239836,0.3780495599000668,-0.9983634087340236,1.16643951397464,-0.8942621062945243,-1.1301069188268364,-0.2884923500086456,-0.6029719495903447,-0.4275027727274465,0.2349435770431985,-0.9353084840461424,-0.692709291549511,-2.211550008964077,-1.0632264743309614,-0.5244103694103011,-0.6282202223406551,-0.3740165792400675,-0.6028451928535098,2.135921853009178,-1.569919254180439,0.7351320709074298,-0.8287854040109777,-0.3564458854052658,1.485128774428505,-0.2236067977499789,-0.3388847939570289,0.8287854040109777,-0.1931279034649685,-0.4635472285084349,-0.2783647086014397,-0.3299033296233181,-0.2353393621658208,2.068072309403875,-0.2307036098076944,-0.9295861631837088,1.475102005261306,-0.6445198035486865,0,0
-0.3215359930701078,-1.274407741314534,-0.8947787932961742,1.0733949381495782,-1.3368624861405818,0.2704964055097213,0.4847780530219497,0.3780495599000668,-0.9983634087340236,0.2646617079040882,-0.975394028754732,-0.4359966370487007,1.313983375545451,0.7697230418443121,-0.4275027727274465,1.1541714887445336,0.247040938660836,-0.692709291549511,0.2085332514655952,0.335827287928066,-0.5244103694103011,-0.3446945167316489,-0.3740165792400675,-0.6028451928535098,2.135921853009178,-1.569919254180439,-1.3602997877179035,-0.8287854040109777,2.8054749428879973,-0.6733422833213984,-0.2236067977499789,-0.3388847939570289,-1.2065849557200392,-0.1931279034649685,-0.4635472285084349,-0.2783647086014397,-0.3299033296233181,-0.2353393621658208,-0.4835420867311218,4.334565899656105,1.0757475095962417,-0.6779192194392385,-0.6445198035486865,0,0
-0.5398537343232528,0.4917479456824216,-0.8947787932961742,-0.8660666796834612,-1.685600720572352,1.1921546878590696,0.6814801888892943,0.3780495599000668,-0.9983634087340236,1.16643951397464,-0.7808168966653513,-0.359903223658632,-1.089730212785694,-0.6029719495903447,-0.4275027727274465,0.2349435770431985,-0.9353084840461424,-0.4324691086344154,-0.5981611686776289,-1.0632264743309614,0.082356800893147,0.7894083057043757,0.4392175676971316,0.5291396674498873,2.135921853009178,-1.569919254180439,0.7351320709074298,1.2065849557200392,-0.3564458854052658,-0.6733422833213984,-0.2236067977499789,-0.3388847939570289,0.8287854040109777,-0.1931279034649685,2.157277486520024,-0.2783647086014397,-0.3299033296233181,-0.2353393621658208,-0.4835420867311218,-0.2307036098076944,-0.9295861631837088,1.475102005261306,-0.6445198035486865,0,0
-0.1032182518169628,-0.6127283315136802,1.0668241431656384,1.0733949381495782,-1.0166268958691007,0.2704964055097213,0.7798312568229666,1.7875169408318363,-0.9983634087340236,1.16643951397464,-0.6366856877102545,-1.0159667987417331,0.5127455127684027,0.7697230418443121,-0.4275027727274465,1.1541714887445336,1.4293903613678145,-0.9529494744646064,-0.5981611686776289,0.335827287928066,-1.1311775397137491,-1.1952716335586675,-0.780633652708667,-1.1688376230052084,2.135921853009178,-1.569919254180439,0.7351320709074298,1.2065849557200392,-0.3564458854052658,-0.6733422833213984,-0.2236067977499789,-0.3388847939570289,0.8287854040109777,-0.1931279034649685,2.157277486520024,-0.2783647086014397,-0.3299033296233181,-0.2353393621658208,-0.4835420867311218,-0.2307036098076944,1.0757475095962417,-0.6779192194392385,-0.6445198035486865,0,0
-0.3215359930701078,1.3697940065968626,-0.5269782427095843,0.1036641292330585,-1.4424899321463582,0.2704964055097213,-0.9904879659831348,-1.031417821031703,0.8460099262521708,-1.538893904237015,1.209821074758026,-1.2244627514305215,-0.2884923500086456,-0.8775109478772761,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,0.3482514401108713,2.628616511895268,0.335827287928066,0.8913796946310779,1.639985422531394,1.2524517146343308,1.095132097601586,-0.4681819227567511,0.636975435097801,0.7351320709074298,-0.8287854040109777,-0.3564458854052658,1.485128774428505,-0.2236067977499789,-0.3388847939570289,-1.2065849557200392,-0.1931279034649685,-0.4635472285084349,3.592409415059121,-0.3299033296233181,-0.2353393621658208,-0.4835420867311218,-0.2307036098076944,-0.9295861631837088,1.475102005261306,-0.6445198035486865,0,0
0.115099489436182,-0.0994865079419153,0.0860226749347321,1.0733949381495782,0.1771309066088816,0.2704964055097213,0.3864269850882774,-1.031417821031703,0.8460099262521708,0.2646617079040882,0.5377511955819214,-1.2308269278231454,-1.089730212785694,-0.3284329513034134,-0.4275027727274465,-0.6842843346581365,1.4293903613678145,-0.3023490171768676,-0.5981611686776289,0.335827287928066,0.2846125243276298,0.7894083057043757,0.032600494228532,0.8121358825257365,-0.4681819227567511,0.636975435097801,-1.3602997877179035,-0.8287854040109777,2.8054749428879973,-0.6733422833213984,-0.2236067977499789,-0.3388847939570289,0.8287854040109777,-0.1931279034649685,-0.4635472285084349,-0.2783647086014397,-0.3299033296233181,-0.2353393621658208,-0.4835420867311218,-0.2307036098076944,-0.9295861631837088,-0.6779192194392385,1.551542705893692,0,0
-0.7581714755763977,1.0829823993067589,-0.0365775085941311,0.1036641292330585,-1.390514522207008,0.2704964055097213,-0.8429613640826265,0.3780495599000668,-0.0761767412409265,1.16643951397464,-0.0185487770463796,-0.0668744062765129,-1.089730212785694,1.0442620401312437,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,0.0880112571957757,-0.5981611686776289,-2.4622802365899887,0.8913796946310779,1.356459716922388,0.8458346411657311,0.8121358825257365,-0.4681819227567511,0.636975435097801,-1.3602997877179035,-0.8287854040109777,-0.3564458854052658,-0.6733422833213984,-0.2236067977499789,-0.3388847939570289,0.8287854040109777,5.1779156820878045,-0.4635472285084349,-0.2783647086014397,-0.3299033296233181,-0.2353393621658208,-0.4835420867311218,-0.2307036098076944,1.0757475095962417,-0.6779192194392385,1.551542705893692,1,0
-0.3215359930701078,1.284253702668235,1.312024510223365,0.1036641292330585,0.421918321161951,0.2704964055097213,1.173235528557656,1.7875169408318363,-0.9983634087340236,0.2646617079040882,-0.8930997578352089,0.9930376664167893,-1.089730212785694,0.4951840435573807,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,-1.213189657379702,1.821922091752044,-1.0632264743309614,-1.1311775397137491,-1.1952716335586675,-0.780633652708667,-1.1688376230052084,-0.4681819227567511,0.636975435097801,0.7351320709074298,-0.8287854040109777,-0.3564458854052658,-0.6733422833213984,-0.2236067977499789,2.95085532851262,-1.2065849557200392,-0.1931279034649685,-0.4635472285084349,-0.2783647086014397,-0.3299033296233181,-0.2353393621658208,2.068072309403875,-0.2307036098076944,1.0757475095962417,-0.6779192194392385,-0.6445198035486865,0,0
0.333417230689327,-0.0466527908095277,-0.8947787932961742,-0.8660666796834612,-0.3459764450387735,0.2704964055097213,-1.334716703750988,1.7875169408318363,-0.0761767412409265,-0.6371160981664635,-0.5074325390343934,-0.6273369838095462,-0.6891112813971698,2.4169570315659,2.339166114923766,1.1541714887445336,0.247040938660836,-0.4324691086344154,-0.5981611686776289,0.335827287928066,0.2846125243276298,0.7894083057043757,0.4392175676971316,0.8121358825257365,2.135921853009178,-1.569919254180439,0.7351320709074298,-0.8287854040109777,-0.3564458854052658,1.485128774428505,-0.2236067977499789,-0.3388847939570289,-1.2065849557200392,-0.1931279034649685,-0.4635472285084349,-0.2783647086014397,-0.3299033296233181,-0.2353393621658208,-0.4835420867311218,-0.2307036098076944,1.0757475095962417,-0.6779192194392385,-0.6445198035486865,0,0
-0.4306948636966803,0.8464886178570239,1.9250254278676813,0.1036641292330585,0.3464701454435392,-0.6511618768396269,0.8290067907898028,0.3780495599000668,-0.0761767412409265,0.2646617079040882,-0.4388539799347909,-1.3226924305340648,-0.6891112813971698,-0.8775109478772761,-0.4275027727274465,-1.6035122463594715,0.247040938660836,-0.1722289257193198,0.2085332514655952,-1.0632264743309614,0.6891239711965952,0.7894083057043757,-0.780633652708667,-0.8858414079293591,2.135921853009178,-1.569919254180439,-1.3602997877179035,-0.8287854040109777,-0.3564458854052658,1.485128774428505,-0.2236067977499789,-0.3388847939570289,-1.2065849557200392,-0.1931279034649685,-0.4635472285084349,-0.2783647086014397,-0.3299033296233181,-0.2353393621658208,-0.4835420867311218,-0.2307036098076944,1.0757475095962417,-0.6779192194392385,-0.6445198035486865,0,0
0.2242583600627545,0.3407944681613143,1.5572248772810915,0.1036641292330585,0.0497073209511194,1.1921546878590696,0.8290067907898028,0.3780495599000668,0.8460099262521708,-1.538893904237015,1.0352363361688683,-1.2980658349278242,-0.6891112813971698,-0.6029719495903447,-0.4275027727274465,0.2349435770431985,-0.9353084840461424,1.2590920803137058,-0.5981611686776289,0.335827287928066,2.307169758672457,0.5058826000953696,0.032600494228532,1.095132097601586,2.135921853009178,-1.569919254180439,0.7351320709074298,-0.8287854040109777,-0.3564458854052658,1.485128774428505,-0.2236067977499789,-0.3388847939570289,-1.2065849557200392,-0.1931279034649685,-0.4635472285084349,-0.2783647086014397,3.0311909890142497,-0.2353393621658208,-0.4835420867311218,-0.2307036098076944,-0.9295861631837088,1.475102005261306,1.551542705893692,-2,0
2.0799591607144867,0.8867428785293191,1.8024252443388185,-0.8660666796834612,1.498312294744626,-1.572820159188975,1.566639800292345,0.3780495599000668,-0.9983634087340236,1.16643951397464,-0.8926348184514828,-0.581680935775505,-0.6891112813971698,0.2206450452704493,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,-0.8228293830070588,0.2085332514655952,0.335827287928066,-0.5244103694103011,-0.6282202223406551,-0.3740165792400675,-1.1688376230052084,-0.4681819227567511,0.636975435097801,0.7351320709074298,1.2065849557200392,-0.3564458854052658,-0.6733422833213984,-0.2236067977499789,-0.3388847939570289,0.8287854040109777,-0.1931279034649685,2.157277486520024,-0.2783647086014397,-0.3299033296233181,-0.2353393621658208,-0.4835420867311218,-0.2307036098076944,-0.9295861631837088,1.475102005261306,-0.6445198035486865,0,1
-1.0856480874561152,-0.5070608972489051,-1.0173789768250374,-0.8660666796834612,-0.4834597874589905,0.2704964055097213,0.1405493152540966,0.3780495599000668,0.8460099262521708,-1.538893904237015,0.2290314447877785,-1.1699521971110904,-0.6891112813971698,-1.1520499461642075,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,-0.3023490171768676,0.2085332514655952,0.335827287928066,0.4868682477621124,0.7894083057043757,-0.780633652708667,0.8121358825257365,-0.4681819227567511,0.636975435097801,0.7351320709074298,1.2065849557200392,-0.3564458854052658,-0.6733422833213984,-0.2236067977499789,-0.3388847939570289,-1.2065849557200392,-0.1931279034649685,-0.4635472285084349,-0.2783647086014397,3.0311909890142497,-0.2353393621658208,-0.4835420867311218,-0.2307036098076944,1.0757475095962417,-0.6779192194392385,-0.6445198035486865,0,0
2.0799591607144867,1.4855250060297114,-0.2817778756518577,0.1036641292330585,-1.5112316033564668,1.1921546878590696,-0.7937858301157903,-2.440885201963473,0.8460099262521708,1.16643951397464,0.1936960516245935,1.000647007755796,0.5127455127684027,-1.1520499461642075,-0.4275027727274465,-1.6035122463594715,-0.9353084840461424,3.3410135436344706,0.2085332514655952,-1.0632264743309614,-0.1198989225413356,-0.0611688111226427,-0.780633652708667,-0.6028451928535098,-0.4681819227567511,0.636975435097801,0.7351320709074298,1.2065849557200392,-0.3564458854052658,-0.6733422833213984,-0.2236067977499789,-0.3388847939570289,0.8287854040109777,-0.1931279034649685,-0.4635472285084349,-0.2783647086014397,3.0311909890142497,-0.2353393621658208,-0.4835420867311218,-0.2307036098076944,-0.9295861631837088,1.475102005261306,-0.6445198035486865,0,0
